date,sym,time,volume,price
2023-07-05,USDCHF,2023-07-05D01:48:43.369907587,48,78.92941
2023-07-05,USDCHF,2023-07-05D01:49:13.896497189,72,78.52927
2023-07-05,USDCHF,2023-07-05D01:50:56.856027245,2,78.89102
2023-07-05,USDCHF,2023-07-05D01:51:14.838750064,27,78.71268
2023-07-05,USDCHF,2023-07-05D01:52:35.405603349,73,78.39672
2023-07-05,USDCHF,2023-07-05D01:57:33.387390822,95,78.4955
2023-07-05,USDCHF,2023-07-05D01:58:07.102275341,16,78.53076
2023-07-05,USDCHF,2023-07-05D02:01:53.950712978,29,78.3542
2023-07-05,USDCHF,2023-07-05D02:04:45.027093440,76,78.10895
2023-07-05,USDCHF,2023-07-05D02:04:52.760686576,82,78.47884
2023-07-05,USDCHF,2023-07-05D02:07:54.208706617,74,78.84411
2023-07-05,USDCHF,2023-07-05D02:08:22.867553383,49,79.12443
2023-07-05,USDCHF,2023-07-05D02:08:39.371668249,83,79.13502
2023-07-05,USDCHF,2023-07-05D02:12:48.703629076,29,79.27026
2023-07-05,USDCHF,2023-07-05D02:13:23.873202949,8,79.28574
2023-07-05,USDCHF,2023-07-05D02:14:01.869174688,50,79.24326
2023-07-05,USDCHF,2023-07-05D02:16:43.023058175,10,78.8925
2023-07-05,USDCHF,2023-07-05D02:18:37.915776371,35,79.05552
2023-07-05,USDCHF,2023-07-05D02:18:44.052838235,41,78.75441
2023-07-05,USDCHF,2023-07-05D02:19:54.471627473,1,78.4612
2023-07-05,USDCHF,2023-07-05D02:22:19.714392274,93,78.03138
2023-07-05,USDCHF,2023-07-05D02:22:25.997138321,0,77.88937
2023-07-05,USDCHF,2023-07-05D02:24:05.327780395,23,77.68217
2023-07-05,USDCHF,2023-07-05D02:24:27.526654153,67,77.41579
2023-07-05,USDCHF,2023-07-05D02:25:13.313591480,97,77.39799
2023-07-05,USDCHF,2023-07-05D02:25:17.316205054,86,77.74113
2023-07-05,USDCHF,2023-07-05D02:26:04.573683589,69,77.78042
2023-07-05,USDCHF,2023-07-05D02:28:05.356593131,55,78.03352
2023-07-05,USDCHF,2023-07-05D02:30:42.769137024,49,77.71303
2023-07-05,USDCHF,2023-07-05D02:33:43.126678168,75,77.94777
2023-07-05,USDCHF,2023-07-05D02:34:05.143718272,51,77.56936
2023-07-05,USDCHF,2023-07-05D02:37:39.665930271,88,77.3246
2023-07-05,USDCHF,2023-07-05D02:38:36.842083632,34,76.95981
2023-07-05,USDCHF,2023-07-05D02:40:12.335731834,47,76.63163
2023-07-05,USDCHF,2023-07-05D02:40:19.451042264,11,76.48246
2023-07-05,USDCHF,2023-07-05D02:40:45.416401326,16,76.37497
2023-07-05,USDCHF,2023-07-05D02:41:51.197114735,91,76.07634
2023-07-05,USDCHF,2023-07-05D02:43:46.495865732,22,75.70422
2023-07-05,USDCHF,2023-07-05D02:44:00.878105163,3,75.71401
2023-07-05,USDCHF,2023-07-05D02:44:06.241624653,72,75.43556
2023-07-05,USDCHF,2023-07-05D02:44:22.843204289,11,75.90711
2023-07-05,USDCHF,2023-07-05D02:44:33.524317145,24,76.14217
2023-07-05,USDCHF,2023-07-05D02:45:55.886614322,1,76.2957
2023-07-05,USDCHF,2023-07-05D02:50:24.734924733,21,76.52856
2023-07-05,USDCHF,2023-07-05D02:50:36.264413595,51,76.22283
2023-07-05,USDCHF,2023-07-05D02:51:41.372690498,21,75.92008
2023-07-05,USDCHF,2023-07-05D02:52:43.847266137,41,76.17453
2023-07-05,USDCHF,2023-07-05D02:53:20.839501619,65,75.94269
2023-07-05,USDCHF,2023-07-05D02:56:22.127172499,65,75.83304
2023-07-05,USDCHF,2023-07-05D03:00:50.583652406,21,75.82346
2023-07-05,USDCHF,2023-07-05D03:03:53.122895657,95,76.03023
2023-07-05,USDCHF,2023-07-05D03:04:18.729697018,53,76.22236
2023-07-05,USDCHF,2023-07-05D03:05:12.765875458,69,76.36648
2023-07-05,USDCHF,2023-07-05D03:06:20.535373091,50,76.05866
2023-07-05,USDCHF,2023-07-05D03:06:25.638503730,15,75.80601
2023-07-05,USDCHF,2023-07-05D03:06:31.935673355,21,75.70966
2023-07-05,USDCHF,2023-07-05D03:07:14.962175041,58,75.37011
2023-07-05,USDCHF,2023-07-05D03:07:15.954022407,72,75.10043
2023-07-05,USDCHF,2023-07-05D03:08:54.457491338,18,74.92417
2023-07-05,USDCHF,2023-07-05D03:09:12.978915721,23,74.93367
2023-07-05,USDCHF,2023-07-05D03:11:18.717863559,75,75.33925
2023-07-05,USDCHF,2023-07-05D03:13:53.655948936,96,75.39516
2023-07-05,USDCHF,2023-07-05D03:16:13.614835739,74,74.91502
2023-07-05,USDCHF,2023-07-05D03:21:14.262229353,45,74.64485
2023-07-05,USDCHF,2023-07-05D03:26:36.731813996,82,74.22083
2023-07-05,USDCHF,2023-07-05D03:28:24.848447441,88,74.66429
2023-07-05,USDCHF,2023-07-05D03:29:16.164363026,81,74.62282
2023-07-05,USDCHF,2023-07-05D03:31:24.399575739,73,74.77039
2023-07-05,USDCHF,2023-07-05D03:34:17.988274097,89,74.45113
2023-07-05,USDCHF,2023-07-05D03:38:02.895503192,85,74.79889
2023-07-05,USDCHF,2023-07-05D03:39:38.245901316,14,74.84481
2023-07-05,USDCHF,2023-07-05D03:41:05.706903487,61,74.41266
2023-07-05,USDCHF,2023-07-05D03:46:11.741171926,82,74.12152
2023-07-05,USDCHF,2023-07-05D03:51:06.820520907,40,73.7971
2023-07-05,USDCHF,2023-07-05D03:53:26.395342200,44,74.19013
2023-07-05,USDCHF,2023-07-05D03:54:34.632147699,23,74.3483
2023-07-05,USDCHF,2023-07-05D03:55:52.848822623,10,74.46306
2023-07-05,USDCHF,2023-07-05D03:57:39.067699312,35,74.39772
2023-07-05,USDCHF,2023-07-05D03:57:58.559989482,23,74.53483
2023-07-05,USDCHF,2023-07-05D03:58:10.959741175,33,74.74955
2023-07-05,USDCHF,2023-07-05D03:58:30.550119727,47,74.37186
2023-07-05,USDCHF,2023-07-05D04:01:30.846566855,58,74.43389
2023-07-05,USDCHF,2023-07-05D04:02:20.409102290,10,74.70736
2023-07-05,USDCHF,2023-07-05D04:02:50.287837832,39,74.95521
2023-07-05,USDCHF,2023-07-05D04:04:18.993492275,62,74.74734
2023-07-05,USDCHF,2023-07-05D04:09:28.326817452,22,75.10945
2023-07-05,USDCHF,2023-07-05D04:17:27.269924729,2,74.81698
2023-07-05,USDCHF,2023-07-05D04:20:24.800202995,51,75.21957
2023-07-05,USDCHF,2023-07-05D04:21:27.498454749,15,75.16552
2023-07-05,USDCHF,2023-07-05D04:22:19.995112269,56,75.32091
2023-07-05,USDCHF,2023-07-05D04:22:47.086355387,52,75.06819
2023-07-05,USDCHF,2023-07-05D04:24:01.520833968,89,75.22416
2023-07-05,USDCHF,2023-07-05D04:26:32.322852462,36,75.17283
2023-07-05,USDCHF,2023-07-05D04:26:58.058782070,65,75.44092
2023-07-05,USDCHF,2023-07-05D04:27:34.469065367,33,75.84268
2023-07-05,USDCHF,2023-07-05D04:27:43.072659820,48,75.61079
2023-07-05,USDCHF,2023-07-05D04:28:02.846823334,78,75.11391
2023-07-05,USDCHF,2023-07-05D04:30:09.921430796,5,75.60574
2023-07-05,USDCHF,2023-07-05D04:31:23.043564855,93,75.8116
2023-07-05,USDCHF,2023-07-05D04:32:08.047605603,18,75.44738
2023-07-05,USDCHF,2023-07-05D04:35:34.071110933,11,75.33397
2023-07-05,USDCHF,2023-07-05D04:37:12.511675357,58,75.50697
2023-07-05,USDCHF,2023-07-05D04:39:05.459664612,11,75.7709
2023-07-05,USDCHF,2023-07-05D04:39:28.529545515,18,75.63237
2023-07-05,USDCHF,2023-07-05D04:44:33.471967130,94,75.34301
2023-07-05,USDCHF,2023-07-05D04:45:08.631221204,93,75.22196
2023-07-05,USDCHF,2023-07-05D04:47:29.957652389,44,74.81412
2023-07-05,USDCHF,2023-07-05D04:50:40.089713036,96,75.17325
2023-07-05,USDCHF,2023-07-05D04:52:09.909583925,25,75.46263
2023-07-05,USDCHF,2023-07-05D04:52:37.452182471,15,75.62653
2023-07-05,USDCHF,2023-07-05D04:52:46.937948763,0,76.0879
2023-07-05,USDCHF,2023-07-05D04:52:50.845893770,56,75.9629
2023-07-05,USDCHF,2023-07-05D04:53:50.048509686,50,76.39222
2023-07-05,USDCHF,2023-07-05D04:54:18.812928199,6,76.59152
2023-07-05,USDCHF,2023-07-05D04:54:27.971458285,20,77.0158
2023-07-05,USDCHF,2023-07-05D04:55:25.624313950,5,77.38964
2023-07-05,USDCHF,2023-07-05D04:58:10.320704877,97,77.45263
2023-07-05,USDCHF,2023-07-05D04:59:33.071110993,31,77.33287
2023-07-05,USDCHF,2023-07-05D04:59:38.407332300,52,77.02249
2023-07-05,USDCHF,2023-07-05D05:05:13.858097791,32,77.31179
2023-07-05,USDCHF,2023-07-05D05:05:18.821538984,96,77.23307
2023-07-05,USDCHF,2023-07-05D05:05:29.012632369,56,77.27236
2023-07-05,USDCHF,2023-07-05D05:06:09.595896452,43,77.67512
2023-07-05,USDCHF,2023-07-05D05:06:58.673240393,40,77.74808
2023-07-05,USDCHF,2023-07-05D05:09:41.918200850,41,78.15847
2023-07-05,USDCHF,2023-07-05D05:10:01.972085237,38,78.55571
2023-07-05,USDCHF,2023-07-05D05:13:01.641599535,61,79.01086
2023-07-05,USDCHF,2023-07-05D05:13:19.242932349,43,78.7682
2023-07-05,USDCHF,2023-07-05D05:13:37.737943678,87,79.24457
2023-07-05,USDCHF,2023-07-05D05:13:45.089402496,0,78.81808
2023-07-05,USDCHF,2023-07-05D05:15:50.150120258,68,79.07698
2023-07-05,USDCHF,2023-07-05D05:19:47.124051153,26,78.96191
2023-07-05,USDCHF,2023-07-05D05:21:08.490457534,9,79.11752
2023-07-05,USDCHF,2023-07-05D05:22:09.101756214,64,79.48865
2023-07-05,USDCHF,2023-07-05D05:22:22.238377779,52,79.58029
2023-07-05,USDCHF,2023-07-05D05:22:54.219918250,19,80.0391
2023-07-05,USDCHF,2023-07-05D05:23:35.524703264,80,79.80406
2023-07-05,USDCHF,2023-07-05D05:24:08.551299422,16,79.77831
2023-07-05,USDCHF,2023-07-05D05:24:08.960450291,89,79.91914
2023-07-05,USDCHF,2023-07-05D05:25:00.453371554,68,79.62781
2023-07-05,USDCHF,2023-07-05D05:25:26.544298231,41,79.18201
2023-07-05,USDCHF,2023-07-05D05:25:55.421027540,70,79.14991
2023-07-05,USDCHF,2023-07-05D05:26:04.577344804,71,78.80254
2023-07-05,USDCHF,2023-07-05D05:27:36.155705451,3,78.58333
2023-07-05,USDCHF,2023-07-05D05:30:17.951005697,15,78.79117
2023-07-05,USDCHF,2023-07-05D05:31:49.863442182,24,78.92789
2023-07-05,USDCHF,2023-07-05D05:35:02.949962764,24,79.30442
2023-07-05,USDCHF,2023-07-05D05:35:56.738868355,95,79.78912
2023-07-05,USDCHF,2023-07-05D05:37:49.632160663,68,79.57293
2023-07-05,USDCHF,2023-07-05D05:42:17.813687324,94,79.16704
2023-07-05,USDCHF,2023-07-05D05:42:38.229951560,75,79.13583
2023-07-05,USDCHF,2023-07-05D05:45:37.069416045,76,79.3028
2023-07-05,USDCHF,2023-07-05D05:45:55.705706029,90,79.79076
2023-07-05,USDCHF,2023-07-05D05:46:33.159154057,63,80.14793
2023-07-05,USDCHF,2023-07-05D05:46:44.934125393,68,79.83022
2023-07-05,USDCHF,2023-07-05D05:47:24.707114249,15,79.94167
2023-07-05,USDCHF,2023-07-05D05:48:13.887555598,26,80.05435
2023-07-05,USDCHF,2023-07-05D05:48:20.764806568,4,80.01728
2023-07-05,USDCHF,2023-07-05D05:49:11.307501643,0,80.20882
2023-07-05,USDCHF,2023-07-05D05:49:17.507186382,67,79.84115
2023-07-05,USDCHF,2023-07-05D05:51:37.049418836,85,79.34908
2023-07-05,USDCHF,2023-07-05D05:52:37.622697204,46,79.84132
2023-07-05,USDCHF,2023-07-05D05:54:26.929668187,51,79.77132
2023-07-05,USDCHF,2023-07-05D05:55:23.334894329,64,80.10046
2023-07-05,USDCHF,2023-07-05D05:55:29.731721430,33,80.30042
2023-07-05,USDCHF,2023-07-05D05:58:48.517788648,81,80.1236
2023-07-05,USDCHF,2023-07-05D06:03:56.096566915,1,80.31682
2023-07-05,USDCHF,2023-07-05D06:04:25.161164849,54,80.63408
2023-07-05,USDCHF,2023-07-05D06:05:06.239558011,2,80.16868
2023-07-05,USDCHF,2023-07-05D06:05:26.596860587,4,79.81137
2023-07-05,USDCHF,2023-07-05D06:08:15.850317924,7,80.19208
2023-07-05,USDCHF,2023-07-05D06:09:33.438390344,7,80.29585
2023-07-05,USDCHF,2023-07-05D06:09:58.033408820,15,80.58847
2023-07-05,USDCHF,2023-07-05D06:10:26.082804053,52,80.80605
2023-07-05,USDCHF,2023-07-05D06:12:42.234871834,68,81.03696
2023-07-05,USDCHF,2023-07-05D06:12:51.044198423,70,80.7551
2023-07-05,USDCHF,2023-07-05D06:15:08.292880654,92,80.54859
2023-07-05,USDCHF,2023-07-05D06:16:26.162021755,33,80.96873
2023-07-05,USDCHF,2023-07-05D06:18:37.975428700,41,80.98579
2023-07-05,USDCHF,2023-07-05D06:26:00.998734831,38,81.30746
2023-07-05,USDCHF,2023-07-05D06:27:19.635322987,58,81.19947
2023-07-05,USDCHF,2023-07-05D06:28:22.417138963,78,81.12208
2023-07-05,USDCHF,2023-07-05D06:30:31.511449813,25,81.24244
2023-07-05,USDCHF,2023-07-05D06:32:55.236902385,84,81.24149
2023-07-05,USDCHF,2023-07-05D06:33:02.886790483,92,81.17963
2023-07-05,USDCHF,2023-07-05D06:34:32.435811906,19,81.54299
2023-07-05,USDCHF,2023-07-05D06:34:34.654367565,90,81.37813
2023-07-05,USDCHF,2023-07-05D06:34:55.646046101,44,81.54297
2023-07-05,USDCHF,2023-07-05D06:35:19.426926970,42,81.54606
2023-07-05,USDCHF,2023-07-05D06:37:50.770322531,11,81.31183
2023-07-05,USDCHF,2023-07-05D06:39:15.819247662,91,80.82657
2023-07-05,USDCHF,2023-07-05D06:40:20.223605632,51,80.45354
2023-07-05,USDCHF,2023-07-05D06:47:14.716428816,83,80.51473
2023-07-05,USDCHF,2023-07-05D06:47:58.636267035,17,80.44255
2023-07-05,USDCHF,2023-07-05D06:49:54.261590391,40,80.70253
2023-07-05,USDCHF,2023-07-05D06:50:07.899557053,1,80.29687
2023-07-05,USDCHF,2023-07-05D06:50:10.109764337,96,80.03113
2023-07-05,USDCHF,2023-07-05D06:51:06.680308431,7,79.67584
2023-07-05,USDCHF,2023-07-05D06:51:29.848579466,98,79.72549
2023-07-05,USDCHF,2023-07-05D06:51:41.887279003,86,79.25285
2023-07-05,USDCHF,2023-07-05D06:53:47.116131037,80,79.46818
2023-07-05,USDCHF,2023-07-05D06:56:47.127767800,71,79.08843
2023-07-05,USDCHF,2023-07-05D06:57:00.181468873,43,79.18199
2023-07-05,USDCHF,2023-07-05D07:01:00.642425715,88,79.3227
2023-07-05,USDCHF,2023-07-05D07:01:15.730434804,38,79.6542
2023-07-05,USDCHF,2023-07-05D07:01:29.249955117,11,79.66745
2023-07-05,USDCHF,2023-07-05D07:02:31.623183488,18,79.78148
2023-07-05,USDCHF,2023-07-05D07:02:37.522749155,52,79.9992
2023-07-05,USDCHF,2023-07-05D07:03:05.471561550,23,79.65793
2023-07-05,USDCHF,2023-07-05D07:03:24.586404561,14,79.20926
2023-07-05,USDCHF,2023-07-05D07:03:56.586854606,16,79.01271
2023-07-05,USDCHF,2023-07-05D07:06:17.702383696,8,78.59564
2023-07-05,USDCHF,2023-07-05D07:06:53.614299148,9,78.90291
2023-07-05,USDCHF,2023-07-05D07:07:00.561636238,66,79.26634
2023-07-05,USDCHF,2023-07-05D07:07:12.415625452,45,79.57025
2023-07-05,USDCHF,2023-07-05D07:12:04.942282586,94,79.35951
2023-07-05,USDCHF,2023-07-05D07:12:06.782043277,66,79.18278
2023-07-05,USDCHF,2023-07-05D07:12:39.834750741,34,78.86507
2023-07-05,USDCHF,2023-07-05D07:13:22.871290594,21,78.65393
2023-07-05,USDCHF,2023-07-05D07:15:12.825954705,68,79.12415
2023-07-05,USDCHF,2023-07-05D07:17:28.933544754,23,79.15635
2023-07-05,USDCHF,2023-07-05D07:18:15.335767417,95,79.32914
2023-07-05,USDCHF,2023-07-05D07:18:54.636298566,85,79.58812
2023-07-05,USDCHF,2023-07-05D07:22:41.827663331,63,79.80155
2023-07-05,USDCHF,2023-07-05D07:23:35.945877134,2,79.39221
2023-07-05,USDCHF,2023-07-05D07:27:44.964884519,65,79.43805
2023-07-05,USDCHF,2023-07-05D07:27:53.724563419,48,79.77932
2023-07-05,USDCHF,2023-07-05D07:30:22.075438499,66,79.67567
2023-07-05,USDCHF,2023-07-05D07:32:03.037453740,0,79.58515
2023-07-05,USDCHF,2023-07-05D07:33:47.184102683,32,79.20197
2023-07-05,USDCHF,2023-07-05D07:34:47.814793735,44,79.06196
2023-07-05,USDCHF,2023-07-05D07:36:06.076147555,98,78.57694
2023-07-05,USDCHF,2023-07-05D07:36:54.039898663,52,78.15059
2023-07-05,USDCHF,2023-07-05D07:37:08.687636553,71,77.7191
2023-07-05,USDCHF,2023-07-05D07:37:25.187245309,86,77.96476
2023-07-05,USDCHF,2023-07-05D07:37:53.252391814,78,78.00941
2023-07-05,USDCHF,2023-07-05D07:39:44.531027823,30,77.57344
2023-07-05,USDCHF,2023-07-05D07:40:41.394026577,84,77.21118
2023-07-05,USDCHF,2023-07-05D07:41:13.901756107,68,77.19931
2023-07-05,USDCHF,2023-07-05D07:46:03.180854916,75,76.74876
2023-07-05,USDCHF,2023-07-05D07:46:54.288785308,93,76.43574
2023-07-05,USDCHF,2023-07-05D07:51:41.192218064,71,75.95707
2023-07-05,USDCHF,2023-07-05D07:57:12.953222840,34,75.62861
2023-07-05,USDCHF,2023-07-05D08:00:44.023451953,23,75.20024
2023-07-05,USDCHF,2023-07-05D08:02:52.612836956,43,75.3611
2023-07-05,USDCHF,2023-07-05D08:04:20.486470162,8,75.21322
2023-07-05,USDCHF,2023-07-05D08:05:06.508550047,21,74.94464
2023-07-05,USDCHF,2023-07-05D08:08:38.405549972,26,74.85231
2023-07-05,USDCHF,2023-07-05D08:09:31.654265373,10,74.75765
2023-07-05,USDCHF,2023-07-05D08:09:43.430302887,29,74.6919
2023-07-05,USDCHF,2023-07-05D08:12:01.000930666,85,74.68005
2023-07-05,USDCHF,2023-07-05D08:12:17.179036438,39,75.04078
2023-07-05,USDCHF,2023-07-05D08:12:48.370458483,48,75.16087
2023-07-05,USDCHF,2023-07-05D08:13:23.666927665,43,75.23178
2023-07-05,USDCHF,2023-07-05D08:14:07.400003671,42,75.51854
2023-07-05,USDCHF,2023-07-05D08:16:07.804480343,64,75.08721
2023-07-05,USDCHF,2023-07-05D08:16:11.540851145,1,75.06159
2023-07-05,USDCHF,2023-07-05D08:17:34.665566235,66,74.9301
2023-07-05,USDCHF,2023-07-05D08:19:46.013697087,90,75.01748
2023-07-05,USDCHF,2023-07-05D08:19:54.430468976,17,75.29016
2023-07-05,USDCHF,2023-07-05D08:26:38.476919531,33,75.10103
2023-07-05,USDCHF,2023-07-05D08:27:01.477458625,83,75.22661
2023-07-05,USDCHF,2023-07-05D08:29:48.119765370,11,74.90715
2023-07-05,USDCHF,2023-07-05D08:30:38.265902548,49,74.82581
2023-07-05,USDCHF,2023-07-05D08:31:25.098257660,91,74.98893
2023-07-05,USDCHF,2023-07-05D08:31:38.633227496,16,74.75431
2023-07-05,USDCHF,2023-07-05D08:32:37.946102320,38,74.7729
2023-07-05,USDCHF,2023-07-05D08:33:08.319765776,75,74.89333
2023-07-05,USDCHF,2023-07-05D08:33:15.585004984,71,75.3674
2023-07-05,USDCHF,2023-07-05D08:33:44.327395856,13,75.20992
2023-07-05,USDCHF,2023-07-05D08:35:34.497709571,49,75.48617
2023-07-05,USDCHF,2023-07-05D08:36:24.815481304,61,75.05337
2023-07-05,USDCHF,2023-07-05D08:36:32.465349286,83,75.48403
2023-07-05,USDCHF,2023-07-05D08:37:19.269500970,19,75.33748
2023-07-05,USDCHF,2023-07-05D08:39:22.875368445,38,75.38274
2023-07-05,USDCHF,2023-07-05D08:39:29.623430817,97,74.98159
2023-07-05,USDCHF,2023-07-05D08:44:15.772250890,39,75.3259
2023-07-05,USDCHF,2023-07-05D08:44:16.938448547,43,74.99166
2023-07-05,USDCHF,2023-07-05D08:46:00.884535312,5,74.72147
2023-07-05,USDCHF,2023-07-05D08:46:31.665378212,61,74.6465
2023-07-05,USDCHF,2023-07-05D08:48:35.221074968,32,74.93399
2023-07-05,USDCHF,2023-07-05D08:49:29.258078187,82,74.64745
2023-07-05,USDCHF,2023-07-05D08:49:44.071858226,78,74.6651
2023-07-05,USDCHF,2023-07-05D08:49:59.292656778,36,75.02525
2023-07-05,USDCHF,2023-07-05D08:51:47.012088596,1,74.98521
2023-07-05,USDCHF,2023-07-05D08:54:32.967072575,72,74.93693
2023-07-05,USDCHF,2023-07-05D08:54:59.659323691,2,74.94347
2023-07-05,USDCHF,2023-07-05D08:55:03.733934461,77,75.12816
2023-07-05,USDCHF,2023-07-05D08:56:32.081815749,35,74.70924
2023-07-05,USDCHF,2023-07-05D08:57:30.187656283,55,75.04517
2023-07-05,USDCHF,2023-07-05D08:58:52.119921594,64,74.77381
2023-07-05,USDCHF,2023-07-05D08:59:44.144081174,91,74.85372
2023-07-05,USDCHF,2023-07-05D09:02:38.323422073,89,75.32434
2023-07-05,USDCHF,2023-07-05D09:03:38.050155043,96,74.99668
2023-07-05,USDCHF,2023-07-05D09:05:53.313130884,82,74.53742
2023-07-05,USDCHF,2023-07-05D09:06:10.556348561,15,74.21462
2023-07-05,USDCHF,2023-07-05D09:08:14.615542888,91,74.62091
2023-07-05,USDCHF,2023-07-05D09:13:49.963874816,41,74.40359
2023-07-05,USDCHF,2023-07-05D09:14:19.183470904,88,74.3459
2023-07-05,USDCHF,2023-07-05D09:15:36.774017661,44,74.31385
2023-07-05,USDCHF,2023-07-05D09:17:01.742556988,20,73.87602
2023-07-05,USDCHF,2023-07-05D09:19:05.763972401,45,73.74457
2023-07-05,USDCHF,2023-07-05D09:19:30.298138260,83,73.55939
2023-07-05,USDCHF,2023-07-05D09:20:20.282538234,7,74.01914
2023-07-05,USDCHF,2023-07-05D09:20:44.524390250,51,73.99588
2023-07-05,USDCHF,2023-07-05D09:21:44.430764168,42,74.35096
2023-07-05,USDCHF,2023-07-05D09:21:55.368403493,49,74.35427
2023-07-05,USDCHF,2023-07-05D09:22:24.190999120,99,74.56934
2023-07-05,USDCHF,2023-07-05D09:23:24.593005030,36,74.74226
2023-07-05,USDCHF,2023-07-05D09:24:53.015377968,12,75.05593
2023-07-05,USDCHF,2023-07-05D09:24:54.800924509,18,75.00963
2023-07-05,USDCHF,2023-07-05D09:26:08.914664536,51,75.36732
2023-07-05,USDCHF,2023-07-05D09:26:28.149563222,9,75.80609
2023-07-05,USDCHF,2023-07-05D09:26:53.163468986,8,76.29211
2023-07-05,USDCHF,2023-07-05D09:27:58.890833258,97,75.96138
2023-07-05,USDCHF,2023-07-05D09:28:45.148518383,41,75.99899
2023-07-05,USDCHF,2023-07-05D09:30:07.871686666,12,76.28373
2023-07-05,USDCHF,2023-07-05D09:30:13.339832424,8,76.29375
2023-07-05,USDCHF,2023-07-05D09:32:29.141892045,67,76.56272
2023-07-05,USDCHF,2023-07-05D09:32:56.303020119,78,76.20021
2023-07-05,USDCHF,2023-07-05D09:34:52.082758247,52,75.91657
2023-07-05,USDCHF,2023-07-05D09:35:32.985211908,20,75.75528
2023-07-05,USDCHF,2023-07-05D09:36:47.297120242,92,75.41619
2023-07-05,USDCHF,2023-07-05D09:38:37.290287464,7,75.30077
2023-07-05,USDCHF,2023-07-05D09:39:11.422208547,85,75.62344
2023-07-05,USDCHF,2023-07-05D09:40:09.210187196,42,75.19304
2023-07-05,USDCHF,2023-07-05D09:42:28.316513746,49,74.7478
2023-07-05,USDCHF,2023-07-05D09:43:35.116835385,56,74.37751
2023-07-05,USDCHF,2023-07-05D09:44:27.920813709,61,74.18951
2023-07-05,USDCHF,2023-07-05D09:45:05.283757298,90,74.21432
2023-07-05,USDCHF,2023-07-05D09:51:25.939668863,26,74.29797
2023-07-05,USDCHF,2023-07-05D09:52:13.268742262,28,74.19866
2023-07-05,USDCHF,2023-07-05D09:53:14.981865584,58,74.0939
2023-07-05,USDCHF,2023-07-05D09:55:03.157138824,17,74.23325
2023-07-05,USDCHF,2023-07-05D09:55:10.602964460,71,74.71478
2023-07-05,USDCHF,2023-07-05D09:56:24.377197175,97,74.94617
2023-07-05,USDCHF,2023-07-05D09:57:15.721859335,23,75.39018
2023-07-05,USDCHF,2023-07-05D09:58:43.282016068,35,75.34459
2023-07-05,USDCHF,2023-07-05D09:59:18.099107443,35,75.31286
2023-07-05,USDCHF,2023-07-05D10:00:08.774672448,87,75.78045
2023-07-05,USDCHF,2023-07-05D10:02:15.011103003,97,76.16482
2023-07-05,USDCHF,2023-07-05D10:02:42.179935723,13,76.21429
2023-07-05,USDCHF,2023-07-05D10:03:41.879853307,85,76.38498
2023-07-05,USDCHF,2023-07-05D10:04:01.479505598,33,76.03214
2023-07-05,USDCHF,2023-07-05D10:04:21.233773827,57,75.98701
2023-07-05,USDCHF,2023-07-05D10:07:11.708910315,70,76.20302
2023-07-05,USDCHF,2023-07-05D10:08:07.993618100,7,76.54141
2023-07-05,USDCHF,2023-07-05D10:09:41.165271251,51,76.95871
2023-07-05,USDCHF,2023-07-05D10:13:22.292778342,27,77.03611
2023-07-05,USDCHF,2023-07-05D10:14:27.611997574,67,77.39981
2023-07-05,USDCHF,2023-07-05D10:15:53.969505428,5,77.86981
2023-07-05,USDCHF,2023-07-05D10:16:47.158716022,44,77.48681
2023-07-05,USDCHF,2023-07-05D10:22:11.204936652,9,77.42083
2023-07-05,USDCHF,2023-07-05D10:24:15.965314060,58,76.93161
2023-07-05,USDCHF,2023-07-05D10:25:46.216182410,94,76.55459
2023-07-05,USDCHF,2023-07-05D10:26:24.679743647,95,77.05156
2023-07-05,USDCHF,2023-07-05D10:27:30.690751522,63,76.80373
2023-07-05,USDCHF,2023-07-05D10:29:58.374742269,20,77.0464
2023-07-05,USDCHF,2023-07-05D10:31:41.642578839,65,77.09148
2023-07-05,USDCHF,2023-07-05D10:32:31.150940358,29,76.63022
2023-07-05,USDCHF,2023-07-05D10:34:05.621661096,26,76.70974
2023-07-05,USDCHF,2023-07-05D10:37:22.714717983,69,76.9794
2023-07-05,USDCHF,2023-07-05D10:37:58.314524888,20,76.73356
2023-07-05,USDCHF,2023-07-05D10:38:22.795904874,28,76.99889
2023-07-05,USDCHF,2023-07-05D10:38:57.633072584,38,76.7237
2023-07-05,USDCHF,2023-07-05D10:39:21.847525834,34,76.41224
2023-07-05,USDCHF,2023-07-05D10:39:25.986308455,94,76.08449
2023-07-05,USDCHF,2023-07-05D10:40:53.567185252,72,76.303
2023-07-05,USDCHF,2023-07-05D10:44:39.563042521,91,76.78584
2023-07-05,USDCHF,2023-07-05D10:46:37.540334611,76,76.79924
2023-07-05,USDCHF,2023-07-05D10:47:02.578018158,40,76.91132
2023-07-05,USDCHF,2023-07-05D10:47:07.400442212,12,76.48158
2023-07-05,USDCHF,2023-07-05D10:47:32.934823929,80,76.82899
2023-07-05,USDCHF,2023-07-05D10:48:00.872451513,38,76.8095
2023-07-05,USDCHF,2023-07-05D10:48:59.858854561,74,76.54551
2023-07-05,USDCHF,2023-07-05D10:49:49.394031464,45,76.40247
2023-07-05,USDCHF,2023-07-05D10:51:29.543216675,51,76.66292
2023-07-05,USDCHF,2023-07-05D10:53:59.740812778,0,76.29286
